VendorNumber,VendorName,Brand,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,Description,TotalSalesQuantity,TotalSalesPrice,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
2876,CENTEUR IMPORTS LLC,22867,9.52,13.99,750.0,118.0,1123.36,Vino Dious Cab Svgn 11,89.0,839.4000000000002,1245.1100000000004,9.869999999999997,31.49999999999999,121.75000000000045,9.778252523873427,0.7542372881355932,1.1083802164933774,9.52,Medium,276.08
4425,MARTIGNETTI COMPANIES,27797,8.38,12.99,750.0,134.0,1122.92,Casa Lapostolle Merlot,114.0,831.3600000000002,1480.8600000000004,12.670000000000002,144929.24,357.9400000000003,24.171089772159434,0.8507462686567164,1.3187582374523565,8.38,Medium,167.60000000000002
2000,SOUTHERN WINE & SPIRITS NE,24178,74.82,109.99,750.0,15.0,1122.3,Ch Alie d'Argent Mout-Rth 12,27.0,1319.8799999999999,2969.73,3.02,19016.59,1847.43,62.20868563808831,1.8,2.646110665597434,74.82,Small,-897.8399999999999
4425,MARTIGNETTI COMPANIES,25011,25.48,38.99,750.0,44.0,1121.12,St Supery Rutherford Merlot,48.0,1559.6000000000001,1871.52,5.290000000000001,144929.24,750.4000000000001,40.09575104727708,1.0909090909090908,1.6693306693306695,25.479999999999997,Small,-101.92
90011,FORTUNE WINE BROKERS LLC,41558,8.49,12.99,750.0,132.0,1120.6799999999998,Sydney Ann Pinot Grigio Ver,123.0,164.87,1560.77,13.830000000000002,238.61,440.09000000000015,28.19697969591933,0.9318181818181818,1.3926990755612665,8.489999999999998,Medium,76.41
9815,WINE GROUP INC,26396,3.89,5.99,750.0,288.0,1120.3199999999997,Trapiche Chard,288.0,137.77000000000004,1725.12,32.39999999999999,27100.409999999996,604.8000000000002,35.05843071786312,1.0,1.539845758354756,3.889999999999999,Medium,0.0
1392,CONSTELLATION BRANDS INC,37194,5.51,7.99,750.0,203.0,1118.5300000000002,Blackstone Syrah Cal,176.0,1243.5600000000009,1527.240000000001,19.41000000000001,79528.99,408.7100000000007,26.761347266965274,0.8669950738916257,1.3653992293456596,5.510000000000001,Medium,148.76999999999998
9552,M S WALKER INC,635,7.87,9.99,1000.0,142.0,1117.5400000000002,Sobieski Raspberry Vodka,151.0,419.58000000000004,1508.4900000000002,158.54999999999998,55551.819999999985,390.95000000000005,25.916645121943134,1.0633802816901408,1.349830878536786,7.870000000000001,Medium,-70.83
4425,MARTIGNETTI COMPANIES,24528,16.43,23.99,750.0,68.0,1117.24,Scott Family Est Pnt Nr Arro,178.0,2135.1100000000006,4270.220000000001,19.81000000000001,144929.24,3152.9800000000014,73.83647680915738,2.6176470588235294,3.8221152124879176,16.43,Small,-1807.3
8004,SAZERAC CO INC,158,62.01,79.99,750.0,18.0,1116.18,Pappy Van Winkle 15 Yr Old,18.0,1599.84,1799.82,14.200000000000001,50293.62000000002,683.6399999999999,37.98379837983798,1.0,1.6124818577648765,62.010000000000005,Small,0.0
653,STATE WINE & SPIRITS,19944,6.8,9.99,1500.0,164.0,1115.1999999999998,Cielo Pnt Grigio,154.0,399.6,1538.4600000000005,34.66,8014.98,423.2600000000007,27.511927511927546,0.9390243902439024,1.3795373027259692,6.799999999999999,Medium,68.0
90024,VINILANDIA USA,18866,8.44,12.99,750.0,132.0,1114.08,Tariquet Sauvignon,96.0,324.75,1247.04,10.75,2802.6400000000003,132.96000000000004,10.662047729022328,0.7272727272727273,1.1193451098664369,8.44,Medium,303.84
12546,JIM BEAM BRANDS COMPANY,161,9.28,12.99,1000.0,120.0,1113.6,DeKuyper Pineapple,100.0,1117.1400000000003,1299.0000000000005,105.0,123880.96999999999,185.40000000000055,14.272517321016204,0.8333333333333334,1.1664870689655178,9.28,Medium,185.6
17035,PERNOD RICARD USA,451,3.59,4.99,1000.0,310.0,1112.9,Hiram Walker Triple Sec,316.0,783.4300000000005,1576.840000000001,331.80000000000007,123780.21999999997,463.94000000000096,29.42213541006067,1.0193548387096774,1.4168748315212516,3.5900000000000003,Medium,-21.54
9165,ULTRA BEVERAGE COMPANY LLP,24692,8.49,15.99,750.0,131.0,1112.19,Calmel & Joseph Chard,331.0,986.2400000000007,2432.690000000001,36.989999999999995,68054.70000000003,1320.500000000001,54.281474417208955,2.5267175572519083,2.187297134482418,8.49,Medium,-1698.0
9165,ULTRA BEVERAGE COMPANY LLP,34703,13.24,19.99,750.0,84.0,1112.1599999999999,Valley of the Moon Znfdl,80.0,279.86,1599.2,8.98,68054.70000000003,487.0400000000002,30.455227613806912,0.9523809523809523,1.4379226010645954,13.239999999999998,Small,52.96
2561,EDRINGTON AMERICAS,2823,1111.1,1499.99,375.0,1.0,1111.1,The Macallan MOP,1.0,1499.99,1499.99,0.39,9654.500000000002,388.8900000000001,25.92617284115228,1.0,1.3500045000450005,1111.1,Small,0.0
10754,PERFECTA WINES,26021,13.07,19.99,750.0,85.0,1110.95,Nigl Gruner Veltliner Freiht,72.0,1079.46,1439.2800000000002,7.96,28720.52,328.33000000000015,22.812100494691798,0.8470588235294118,1.2955398532787255,13.07,Small,169.91
10754,PERFECTA WINES,15189,6.16,8.99,750.0,180.0,1108.8,Las Valles Viura-Chard,161.0,134.85,1447.3899999999999,18.11,28720.52,338.5899999999999,23.393142138608113,0.8944444444444445,1.3053661616161616,6.16,Medium,117.04
2242,DELICATO VINEYARDS INC,14964,6.16,8.99,750.0,180.0,1108.8,Twisted Moscato,177.0,323.64,1591.23,19.850000000000005,7982.649999999999,482.43000000000006,30.318055843592695,0.9833333333333333,1.4350919913419915,6.16,Medium,18.48
10754,PERFECTA WINES,15717,184.51,285.99,375.0,6.0,1107.06,Ch d'Yquem Sauternes,9.0,1143.96,2573.91,0.51,28720.52,1466.85,56.98917211557514,1.5,2.324995935179665,184.51,Small,-553.53
9165,ULTRA BEVERAGE COMPANY LLP,21313,3.92,5.99,750.0,282.0,1105.4399999999998,Kedem Concord Grape Kosher,320.0,1164.100000000001,1957.8000000000015,35.519999999999975,68054.70000000003,852.3600000000017,43.53662273981004,1.1347517730496455,1.771059487624839,3.9199999999999995,Medium,-148.96
9165,ULTRA BEVERAGE COMPANY LLP,21172,137.92,199.99,750.0,8.0,1103.36,Ornellaia Bolgheri 11,8.0,1199.94,1599.92,0.88,68054.70000000003,496.5600000000002,31.036551827591392,1.0,1.4500435034802786,137.92,Small,0.0
3252,E & J GALLO WINERY,22397,11.03,16.99,750.0,100.0,1103.0,Allegrini Solosole Vermentin,97.0,1220.3700000000003,1849.0300000000004,10.75,61966.909999999996,746.0300000000004,40.34710091237028,0.97,1.6763644605621038,11.03,Medium,33.089999999999996
9819,TREASURY WINE ESTATES,24595,5.86,16.99,750.0,187.0,1095.82,Greg Norman Svgn Blanc Marlb,459.0,1248.1800000000003,4034.6099999999983,51.369999999999976,14836.570000000005,2938.789999999998,72.83950617283949,2.4545454545454546,3.6818181818181803,5.859999999999999,Medium,-1593.92
7153,PINE STATE TRADING CO,2487,21.87,39.99,375.0,50.0,1093.5,Catskill Otay,78.0,1095.68,2655.2200000000003,30.62,15884.819999999998,1561.7200000000003,58.816971851673316,1.56,2.4281847279378144,21.87,Small,-612.36
9552,M S WALKER INC,1856,91.1,122.99,750.0,12.0,1093.2,Four Roses Elliott's Select,12.0,491.96,1475.88,9.45,55551.819999999985,382.68000000000006,25.928937311976586,1.0,1.3500548847420417,91.10000000000001,Small,0.0
17035,PERNOD RICARD USA,18979,10.8,17.99,750.0,101.0,1090.8,Lillet Rose French Aperitif,71.0,953.4700000000003,1277.2900000000004,7.84,123780.21999999997,186.49000000000046,14.600443125680181,0.7029702970297029,1.1709662632929965,10.799999999999999,Medium,324.0
10754,PERFECTA WINES,359,4.17,5.29,750.0,261.0,1088.3700000000001,Brotherhood Holiday Spiced,261.0,207.56,1425.3899999999999,205.52999999999997,28720.52,337.01999999999975,23.64405531117798,1.0,1.3096557236969042,4.170000000000001,Medium,0.0
4425,MARTIGNETTI COMPANIES,20504,3.94,5.79,750.0,276.0,1087.44,Guenoc Cal Chard,288.0,268.3500000000002,1170.7200000000005,32.309999999999995,144929.24,83.28000000000043,7.113571135711391,1.0434782608695652,1.0765835356433462,3.9400000000000004,Medium,-47.28
4425,MARTIGNETTI COMPANIES,21737,120.8,179.99,750.0,9.0,1087.1999999999998,Paul Hobbs Beckstoffer Cab S,13.0,2429.91,3509.87,1.4500000000000002,144929.24,2422.67,69.0244937846701,1.4444444444444444,3.2283572479764535,120.79999999999998,Small,-483.2
7245,PROXIMO SPIRITS INC.,3738,9.29,11.99,750.0,117.0,1086.93,Three Olives Chocolate Vodka,725.0,4179.640000000002,9001.749999999989,571.0899999999998,38994.78000000001,7914.819999999989,87.92534784902934,6.196581196581197,8.28181207621465,9.290000000000001,Medium,-5648.32
10754,PERFECTA WINES,36849,12.92,18.99,750.0,84.0,1085.28,Frey Pnt Nr Organic Mendocno,72.0,94.94999999999999,1367.28,8.100000000000001,28720.52,282.0,20.624890293136737,0.8571428571428571,1.25984077841663,12.92,Small,155.04
12546,JIM BEAM BRANDS COMPANY,2765,60.14,79.99,750.0,18.0,1082.52,Laphroaig 18 Yr Single Malt,41.0,1949.76,3429.5899999999997,32.31,123880.96999999999,2347.0699999999997,68.43587717482265,2.2777777777777777,3.168153937109707,60.14,Small,-1383.22
9165,ULTRA BEVERAGE COMPANY LLP,25816,6.84,9.99,750.0,158.0,1080.7199999999998,Les Hauts Calas Chinian 14,148.0,1118.8800000000006,1478.5200000000007,16.35,68054.70000000003,397.80000000000086,26.905283662040464,0.9367088607594937,1.3680879413724192,6.839999999999999,Medium,68.4
90047,CRUSH WINES,21223,11.25,17.99,750.0,96.0,1080.0,Americano Petite Syrah,88.0,227.87,1560.1200000000001,9.91,1457.7299999999998,480.1200000000001,30.774555803399746,0.9166666666666666,1.4445555555555556,11.25,Medium,90.0
4425,MARTIGNETTI COMPANIES,22107,39.99,57.99,750.0,27.0,1079.73,Emmolo Merlot,87.0,2493.57,5045.129999999999,9.66,144929.24,3965.399999999999,78.59856931337745,3.2222222222222223,4.672584812869883,39.99,Small,-2399.4
9165,ULTRA BEVERAGE COMPANY LLP,9359,179.85,249.99,750.0,6.0,1079.1,KAH Extra Aged Tequila,5.0,249.99,1249.95,3.94,68054.70000000003,170.85000000000014,13.668546741869687,0.8333333333333334,1.1583263830970254,179.85,Small,179.85
3252,E & J GALLO WINERY,25726,10.47,15.49,187.0,103.0,1078.41,La Marca Prosecco,103.0,681.5600000000002,1595.4700000000003,2.9600000000000013,61966.909999999996,517.0600000000002,32.408005164622345,1.0,1.4794651384909265,10.47,Medium,0.0
1587,VINEYARD BRANDS INC,15058,5.95,8.99,750.0,181.0,1076.9499999999998,Cono Sur Organic Svgn Bl,226.0,1501.5300000000007,2315.7400000000007,25.02,6070.089999999999,1238.7900000000009,53.494347379239485,1.2486187845303867,2.1502762430939235,5.949999999999999,Medium,-267.75
660,SAZERAC NORTH AMERICA INC.,112,4.7,6.49,1000.0,229.0,1076.3,Mr Boston Cr de Cacao White,194.0,941.0500000000006,1259.0600000000006,203.69999999999993,17932.329999999994,182.76000000000067,14.515590996457723,0.8471615720524017,1.1698039580042745,4.7,Medium,164.5
4425,MARTIGNETTI COMPANIES,29696,12.66,20.99,750.0,85.0,1076.1,J Lohr Arroyo Seco Chard,129.0,1669.1800000000003,2607.71,14.310000000000004,144929.24,1531.6100000000001,58.733908295017464,1.5176470588235293,2.4232970913483878,12.659999999999998,Small,-557.04
516,BANFI PRODUCTS CORP,13993,5.4,7.99,750.0,199.0,1074.6,Sartori Family Pnt Grigio,201.0,279.65,1605.99,22.560000000000002,8510.410000000002,531.3900000000001,33.088001793286395,1.0100502512562815,1.4945002791736461,5.3999999999999995,Medium,-10.8
17031,FLAG HILL WINERY & VINEYARD,1603,34.64,43.99,750.0,31.0,1073.84,Flag Hill Straight Rye Whsky,25.0,703.84,1099.75,19.68,1573.3099999999997,25.910000000000082,2.3559899977267635,0.8064516129032258,1.0241283617671162,34.64,Small,207.84
1590,DIAGEO CHATEAU ESTATE WINES,17377,10.13,14.99,750.0,106.0,1073.78,BV Beaurouge Red,459.0,2593.270000000001,6880.41,51.22999999999999,7259.75,5806.63,84.39366258696793,4.330188679245283,6.407653336810148,10.129999999999999,Medium,-3575.8900000000003
12546,JIM BEAM BRANDS COMPANY,879,7.4,9.99,1000.0,145.0,1072.9999999999998,DeKuyper White Creme de Ment,143.0,969.0300000000004,1428.5700000000006,150.15000000000003,123880.96999999999,355.57000000000085,24.889924889924938,0.9862068965517241,1.3313793103448284,7.399999999999999,Medium,14.8
8673,STE MICHELLE WINE ESTATES,22596,25.51,36.99,750.0,42.0,1071.4199999999998,Erath Leland Pnt Nr,49.0,1444.6200000000001,1860.5100000000002,5.42,15919.700000000003,789.0900000000004,42.41256429688635,1.1666666666666667,1.7364898919191358,25.509999999999998,Small,-178.57000000000002
4425,MARTIGNETTI COMPANIES,22643,42.85,62.99,750.0,25.0,1071.25,Chartron Trebuchet Puligny,46.0,1637.74,2897.54,5.1,144929.24,1826.29,63.02898320644409,1.84,2.7048214702450406,42.85,Small,-899.85
90047,CRUSH WINES,16443,12.9,22.99,750.0,83.0,1070.7,Sans Liege Cotes du Coast Wh,61.0,667.7000000000002,1346.3900000000003,6.78,1457.7299999999998,275.6900000000003,20.476236454519135,0.7349397590361446,1.2574857569814142,12.9,Small,283.8
9552,M S WALKER INC,18880,8.84,12.99,750.0,121.0,1069.64,Piccini Memoro,199.0,1636.8300000000008,2784.010000000001,22.080000000000002,55551.819999999985,1714.370000000001,61.57916099439299,1.6446280991735538,2.6027541976739847,8.840000000000002,Medium,-689.52
10754,PERFECTA WINES,42733,22.75,32.99,750.0,47.0,1069.25,K Vntrs Milbrandt Col Syrah,38.0,791.7600000000001,1253.6200000000001,4.210000000000001,28720.52,184.37000000000012,14.707008503374237,0.8085106382978723,1.172429272854805,22.75,Small,204.75
3664,WILLIAM GRANT & SONS INC,2714,76.33,99.99,750.0,14.0,1068.6200000000001,Glenfiddich The Original,79.0,4999.5,7899.209999999999,62.29999999999998,30234.42000000001,6830.589999999999,86.47181173813584,5.642857142857143,7.391972824764648,76.33000000000001,Small,-4961.45
2242,DELICATO VINEYARDS INC,16239,3.37,4.99,750.0,317.0,1068.2900000000004,Domino Cab Svgn,308.0,516.0900000000004,1761.9200000000008,34.5,7982.649999999999,693.6300000000003,39.36784871049765,0.9716088328075709,1.6492899868013369,3.3700000000000014,Medium,30.330000000000002
4425,MARTIGNETTI COMPANIES,17861,29.67,69.99,750.0,36.0,1068.1200000000001,Dom du Gros Nore Antoinette,59.0,873.81,2713.4100000000003,6.590000000000002,144929.24,1645.2900000000002,60.63551029884905,1.6388888888888888,2.54036063363667,29.67,Small,-682.4100000000001
4425,MARTIGNETTI COMPANIES,16426,5.44,7.99,750.0,196.0,1066.24,Yellow Tail Sweet Red Roo,183.0,806.9900000000005,1462.1700000000005,20.36,144929.24,395.9300000000005,27.07824671549822,0.9336734693877551,1.3713329081632657,5.44,Medium,70.72
8320,SHAW ROSS INT L IMP LTD,23344,2.97,4.49,300.0,359.0,1066.23,Gekkeikan Nama Sake,312.0,583.7000000000004,1400.8800000000008,13.629999999999999,3151.9200000000014,334.6500000000008,23.88855576494779,0.8690807799442897,1.3138628626093813,2.97,Medium,139.59
9165,ULTRA BEVERAGE COMPANY LLP,308,15.62,26.99,750.0,68.0,1062.16,Barsol Primero Quebranta Pso,68.0,589.74,1457.3200000000002,53.53,68054.70000000003,395.1600000000001,27.11552713199572,1.0,1.3720343451080816,15.620000000000001,Small,0.0
4425,MARTIGNETTI COMPANIES,22957,42.48,64.99,750.0,25.0,1062.0,Guigal Cote Rotie Br et Blnd,65.0,2534.6099999999997,4224.35,7.2299999999999995,144929.24,3162.3500000000004,74.8600376389267,2.6,3.977730696798494,42.48,Small,-1699.1999999999998
2000,SOUTHERN WINE & SPIRITS NE,20067,353.73,519.99,750.0,3.0,1061.19,Ch Bellevue Mondotte 10 Brdx,3.0,519.99,1559.97,0.34,19016.59,498.78,31.973691801765412,1.0,1.470019506403189,353.73,Small,0.0
9552,M S WALKER INC,23477,11.03,16.99,750.0,96.0,1058.88,Luna di Luna Prosecco,88.0,1002.4100000000002,1495.1200000000003,9.740000000000002,55551.819999999985,436.24000000000024,29.177591096366857,0.9166666666666666,1.4119824720459355,11.030000000000001,Medium,88.24
10754,PERFECTA WINES,19346,11.03,15.99,750.0,96.0,1058.88,Mt Monster Cab Svgn,96.0,111.93,1535.04,10.8,28720.52,476.15999999999985,31.01938711694808,1.0,1.4496826835902084,11.030000000000001,Medium,0.0
1590,DIAGEO CHATEAU ESTATE WINES,37712,7.3,10.95,750.0,145.0,1058.5000000000002,Sterling Vintners Cltn Syrah,215.0,1369.8000000000006,2447.8500000000004,23.93,7259.75,1389.3500000000001,56.75797128091998,1.4827586206896552,2.3125649504015113,7.300000000000002,Medium,-511.0
6213,MHW LTD,845,7.19,9.99,1000.0,147.0,1056.93,Bols Amaretto Liqueur,161.0,1188.8100000000004,1608.3900000000008,169.04999999999993,9621.580000000002,551.4600000000007,34.28646037341692,1.0952380952380953,1.5217564077091204,7.19,Medium,-100.66000000000001
90017,THE IMPORTED GRAPE LLC,10762,4.05,7.29,750.0,260.0,1053.0000000000002,Pacifico Sur Svgn Bl,216.0,781.1100000000005,1550.1399999999999,24.039999999999996,80.03,497.13999999999965,32.07065168307376,0.8307692307692308,1.472117758784425,4.050000000000001,Medium,178.2
12546,JIM BEAM BRANDS COMPANY,549,6.42,8.99,1000.0,164.0,1052.8799999999999,DeKuyper Melon,153.0,970.9200000000005,1375.4700000000007,160.64999999999992,123880.96999999999,322.5900000000008,23.45307422190238,0.9329268292682927,1.3063881923865976,6.419999999999999,Medium,70.62
8892,TRINCHERO FAMILY ESTATES,34508,5.15,8.99,750.0,204.0,1050.6,Trinity Oaks Chard Cal,185.0,135.83,1478.1499999999999,20.79,11595.970000000003,427.54999999999995,28.924669350201267,0.9068627450980392,1.406957928802589,5.1499999999999995,Medium,97.85000000000001
9744,FREDERICK WILDMAN & SONS,24385,209.58,305.99,750.0,5.0,1047.9,Dom Faiv Cham Clos De Beze,7.0,917.97,2141.9300000000003,0.78,3999.9299999999994,1094.0300000000002,51.07683257622798,1.4,2.0440213760855044,209.58,Small,-419.16
10754,PERFECTA WINES,21463,95.23,139.99,750.0,11.0,1047.53,Chateau Pontet Canet Pauilac,28.0,2239.84,3919.7200000000003,3.1200000000000006,28720.52,2872.1900000000005,73.27538701744002,2.5454545454545454,3.7418689679531854,95.23,Small,-1618.91
3252,E & J GALLO WINERY,34135,7.48,10.99,1500.0,140.0,1047.2,Turning Leaf RSV Merlot Cal,139.0,307.71999999999997,1527.6100000000001,31.25,61966.909999999996,480.4100000000001,31.448471795811763,0.9928571428571429,1.4587566844919786,7.48,Medium,7.48
4425,MARTIGNETTI COMPANIES,41575,33.77,55.99,750.0,31.0,1046.87,Neyers Conn Vly Cab Svgn,163.0,5071.049999999999,8645.369999999995,18.070000000000007,144929.24,7598.499999999995,87.8909751693681,5.258064516129032,8.25830332323975,33.769999999999996,Small,-4457.64
2000,SOUTHERN WINE & SPIRITS NE,20161,4.36,6.49,750.0,240.0,1046.4,F Coppola Votre Sante Ch Red,240.0,319.52000000000004,1569.6000000000004,26.91,19016.59,523.2000000000003,33.33333333333334,1.0,1.5000000000000002,4.36,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,15347,5.23,7.89,300.0,200.0,1046.0,Bunraku Nihonjin No Wasuremo,199.0,187.59000000000003,1230.0100000000002,8.879999999999999,68054.70000000003,184.01000000000022,14.96004097527664,0.995,1.1759177820267688,5.23,Medium,5.23
9165,ULTRA BEVERAGE COMPANY LLP,23383,11.48,16.99,750.0,91.0,1044.6799999999998,Vivanco Rioja Rsva 08,779.0,6999.879999999983,13235.209999999968,86.60999999999989,68054.70000000003,12190.529999999968,92.10681205662772,8.56043956043956,12.669152276295105,11.479999999999999,Medium,-7898.240000000001
2000,SOUTHERN WINE & SPIRITS NE,23329,149.0,224.99,750.0,7.0,1043.0,Ch Clos d'Estournel 11 Est,8.0,899.96,1799.92,0.9,19016.59,756.9200000000001,42.05298013245034,1.1428571428571428,1.7257142857142858,149.0,Small,-149.0
10754,PERFECTA WINES,26020,12.41,18.99,750.0,84.0,1042.4399999999998,Hirsch Gruner Veltliner,76.0,1196.3700000000003,1443.2400000000002,8.389999999999999,28720.52,400.8000000000004,27.770848923256032,0.9047619047619048,1.3844825601473472,12.409999999999998,Small,99.28
10754,PERFECTA WINES,25335,43.41,65.99,750.0,24.0,1041.84,George Wine Co Pnt Nr Sonoma,46.0,989.8499999999999,3035.5399999999995,5.15,28720.52,1993.6999999999996,65.67859425341125,1.9166666666666667,2.9136335713737234,43.41,Small,-955.02
10754,PERFECTA WINES,13920,7.23,10.99,750.0,144.0,1041.1200000000001,Live-A-Little Ravishing Red,144.0,109.89999999999999,1582.56,16.200000000000003,28720.52,541.4399999999998,34.21292083712465,1.0,1.5200553250345779,7.23,Medium,0.0
3252,E & J GALLO WINERY,6359,16.77,24.99,750.0,62.0,1039.74,W Hill Est Chard Bench Blend,61.0,1469.5100000000002,1829.3900000000003,6.74,61966.909999999996,789.6500000000003,43.16466144452523,0.9838709677419355,1.7594687133321796,16.77,Small,16.77
4425,MARTIGNETTI COMPANIES,21730,38.4,57.99,750.0,27.0,1036.8,Ch Les Ormes Saint-Julien,115.0,3479.4,6668.849999999997,12.800000000000004,144929.24,5632.0499999999965,84.4530916124969,4.2592592592592595,6.432146990740738,38.4,Small,-3379.2
1128,BROWN-FORMAN CORP,8017,7.85,10.99,750.0,132.0,1036.2,Pepe Lopez Premium Tequila,120.0,109.9,1318.8,94.5,68601.68000000001,282.5999999999999,21.428571428571423,0.9090909090909091,1.2727272727272727,7.8500000000000005,Medium,94.19999999999999
7749,R.P.IMPORTS INC,19609,57.53,83.99,750.0,18.0,1035.54,Ch Guiraud Sauternes 10,34.0,1427.83,2855.66,3.79,91.5,1820.12,63.73727964813738,1.8888888888888888,2.757653011955115,57.53,Small,-920.48
9165,ULTRA BEVERAGE COMPANY LLP,22418,9.58,13.99,750.0,108.0,1034.6399999999999,Pizzolato Moscato,75.0,867.3800000000002,1049.2500000000002,8.29,68054.70000000003,14.610000000000355,1.3924231593996046,0.6944444444444444,1.0141208536302486,9.579999999999998,Medium,316.14
10754,PERFECTA WINES,24929,11.84,23.99,750.0,87.0,1030.08,Corvo Nero d'Avola & Pnt Gr,224.0,2608.9100000000008,5367.759999999999,24.969999999999995,28720.52,4337.679999999999,80.8098722744683,2.574712643678161,5.211012736874806,11.84,Medium,-1622.08
1392,CONSTELLATION BRANDS INC,12607,18.36,29.99,750.0,56.0,1028.16,Ravenswood Teldschi Znfdl,63.0,1076.6200000000001,1811.3700000000003,6.9799999999999995,79528.99,783.2100000000003,43.2385432021067,1.125,1.7617588702147529,18.360000000000003,Small,-128.51999999999998
10754,PERFECTA WINES,10704,6.12,8.99,750.0,168.0,1028.1599999999999,Brownstone Cab Svgn Cal,151.0,98.89000000000001,1357.49,16.970000000000002,28720.52,329.33000000000015,24.260215544865904,0.8988095238095238,1.3203100684718334,6.119999999999999,Medium,104.04
4425,MARTIGNETTI COMPANIES,24766,10.27,27.99,750.0,100.0,1027.0,Tenshen Red,897.0,3372.750000000002,13446.029999999982,100.54999999999995,144929.24,12419.029999999982,92.36205779698543,8.97,13.092531645569602,10.27,Medium,-8185.19
4425,MARTIGNETTI COMPANIES,21060,39.45,57.99,750.0,26.0,1025.7,Ayala Rose Majeur,44.0,1003.8299999999999,2607.56,4.9,144929.24,1581.86,60.66437589163816,1.6923076923076923,2.542224822072731,39.45,Small,-710.1
8673,STE MICHELLE WINE ESTATES,18564,18.61,26.99,750.0,55.0,1023.5499999999998,Northstar Cab Svgn,51.0,1264.5700000000002,1499.4900000000002,5.62,15919.700000000003,475.9400000000004,31.740124975825136,0.9272727272727272,1.4649894973376978,18.609999999999996,Small,74.44
7245,PROXIMO SPIRITS INC.,3860,9.22,11.99,750.0,111.0,1023.4200000000001,Jose Cuervo Cinge,111.0,577.6600000000001,1885.8899999999999,87.43999999999997,38994.78000000001,862.4699999999998,45.73278399058269,1.0,1.8427331887201732,9.22,Medium,0.0
2561,EDRINGTON AMERICAS,2530,170.36,229.99,750.0,6.0,1022.1600000000001,The Macallan 17Yr Old Scotch,29.0,6049.749999999999,6969.709999999998,22.88,9654.500000000002,5947.549999999998,85.33425350552606,4.833333333333333,6.818609611019799,170.36,Small,-3918.28
90024,VINILANDIA USA,25356,14.19,21.99,750.0,72.0,1021.6800000000001,Bench Pnt Nr,62.0,285.87,1363.38,6.940000000000003,2802.6400000000003,341.70000000000005,25.06271178981649,0.8611111111111112,1.3344491425886775,14.190000000000001,Small,141.9
12546,JIM BEAM BRANDS COMPANY,871,7.51,9.99,1000.0,136.0,1021.36,DeKuyper Blackberry Brandy,112.0,449.54999999999995,1118.88,117.6,123880.96999999999,97.5200000000001,8.715858715858724,0.8235294117647058,1.0954805357562467,7.51,Medium,180.24
9165,ULTRA BEVERAGE COMPANY LLP,19414,8.1,13.99,750.0,126.0,1020.6000000000001,Rainstorm Pnt Gris,109.0,731.3900000000002,1306.9100000000003,12.160000000000002,68054.70000000003,286.3100000000002,21.907399897468082,0.8650793650793651,1.2805310601606898,8.100000000000001,Medium,137.7
3252,E & J GALLO WINERY,6891,3.42,4.99,750.0,298.0,1019.1599999999997,Gallo Twin Vly Chard Cal,283.0,179.64,1412.17,31.790000000000003,61966.909999999996,393.01000000000033,27.830218741369688,0.9496644295302014,1.3856214922092709,3.419999999999999,Medium,51.3
17035,PERNOD RICARD USA,22794,1.94,2.99,187.0,525.0,1018.5,Kenwood Yulupa Cuvee Brut,494.0,86.71000000000002,1477.0600000000002,13.829999999999998,123780.21999999997,458.5600000000002,31.045455160927798,0.940952380952381,1.450230731467845,1.94,Medium,60.14
10754,PERFECTA WINES,23146,12.24,19.99,750.0,83.0,1015.92,Ch Dupray St-Emilion,105.0,1379.3100000000004,2098.9500000000007,11.630000000000003,28720.52,1083.0300000000007,51.59865647109271,1.2650602409638554,2.066058351051265,12.24,Small,-269.28000000000003
4425,MARTIGNETTI COMPANIES,24936,9.67,14.99,750.0,105.0,1015.3500000000001,T-Vine Petite Sirah Napa,722.0,3087.9400000000014,10822.779999999997,80.87999999999995,144929.24,9807.429999999997,90.61839933917163,6.876190476190477,10.659161865366618,9.670000000000002,Medium,-5966.39
2000,SOUTHERN WINE & SPIRITS NE,16680,5.8,8.99,750.0,175.0,1015.0000000000001,Nicolas Potel Pnt Nr Bourgog,102.0,1048.3400000000004,1616.9800000000005,11.290000000000003,19016.59,601.9800000000004,37.22866083686874,0.5828571428571429,1.5930837438423648,5.800000000000001,Medium,423.4
